YEAR,LocationAbbr,LocationDesc,TopicType,TopicDesc,MeasureDesc,DataSource,Response,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Footnote_Symbol,Data_Value_Footnote,Data_Value_Std_Err,Low_Confidence_Limit,High_Confidence_Limit,Sample_Size,Gender,Race,Age,Education,GeoLocation,TopicTypeId,TopicId,MeasureId,StratificationID1,StratificationID2,StratificationID3,StratificationID4,SubMeasureID,DisplayOrder
2002,CT,Connecticut,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Ever,%,Percentage,18.2,,,1.9,14.4,21.9,1478,Male,All Races,All Ages,High School,"(41.56266102000046, -72.64984095199964)",BEH,151BEH,169USS,2GEN,8AGE,6RAC,2EDU,YTS11,11
2002,CT,Connecticut,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Ever,%,Percentage,6.6,,,1,4.7,8.5,1607,Female,All Races,All Ages,High School,"(41.56266102000046, -72.64984095199964)",BEH,151BEH,169USS,3GEN,8AGE,6RAC,2EDU,YTS11,11
2002,CT,Connecticut,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Ever,%,Percentage,3.6,,,0.7,2.2,4.9,1319,Female,All Races,All Ages,Middle School,"(41.56266102000046, -72.64984095199964)",BEH,151BEH,169USS,3GEN,8AGE,6RAC,1EDU,YTS11,11
2002,CT,Connecticut,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Frequent,%,Percentage,0.3,,,0.1,0.1,0.5,3028,Overall,All Races,All Ages,High School,"(41.56266102000046, -72.64984095199964)",BEH,151BEH,169USS,1GEN,8AGE,6RAC,2EDU,YTS12,12
2002,CT,Connecticut,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Frequent,%,Percentage,0.5,,,0.2,0.1,0.9,2543,Overall,All Races,All Ages,Middle School,"(41.56266102000046, -72.64984095199964)",BEH,151BEH,169USS,1GEN,8AGE,6RAC,1EDU,YTS12,12
2002,CT,Connecticut,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Frequent,%,Percentage,0.5,,,0.3,0,1,1239,Male,All Races,All Ages,Middle School,"(41.56266102000046, -72.64984095199964)",BEH,151BEH,169USS,2GEN,8AGE,6RAC,1EDU,YTS12,12
2002,CT,Connecticut,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Frequent,%,Percentage,0.4,,,0.2,0.1,0.8,1439,Male,All Races,All Ages,High School,"(41.56266102000046, -72.64984095199964)",BEH,151BEH,169USS,2GEN,8AGE,6RAC,2EDU,YTS12,12
2002,CT,Connecticut,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Frequent,%,Percentage,0.2,,,0.1,0,0.5,1575,Female,All Races,All Ages,High School,"(41.56266102000046, -72.64984095199964)",BEH,151BEH,169USS,3GEN,8AGE,6RAC,2EDU,YTS12,12
2002,CT,Connecticut,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Frequent,%,Percentage,0.4,,,0.3,0,0.9,1292,Female,All Races,All Ages,Middle School,"(41.56266102000046, -72.64984095199964)",BEH,151BEH,169USS,3GEN,8AGE,6RAC,1EDU,YTS12,12
2002,DE,Delaware,Tobacco Use – Survey Data,Cessation (Youth),Percent of Current Smokers Who Want to Quit,YTS,,%,Percentage,55.1,,,6.1,43.1,67.1,168,Overall,All Races,All Ages,Middle School,"(39.008830667000495, -75.57774116799965)",BEH,105BEH,170CES,1GEN,8AGE,6RAC,1EDU,YTS01,1
2002,DE,Delaware,Tobacco Use – Survey Data,Cessation (Youth),Percent of Current Smokers Who Want to Quit,YTS,,%,Percentage,63.8,,,3.1,57.7,69.9,501,Overall,All Races,All Ages,High School,"(39.008830667000495, -75.57774116799965)",BEH,105BEH,170CES,1GEN,8AGE,6RAC,2EDU,YTS01,1
2002,DE,Delaware,Tobacco Use – Survey Data,Cessation (Youth),Percent of Current Smokers Who Want to Quit,YTS,,%,Percentage,50.5,,,7.5,35.8,65.2,74,Male,All Races,All Ages,Middle School,"(39.008830667000495, -75.57774116799965)",BEH,105BEH,170CES,2GEN,8AGE,6RAC,1EDU,YTS02,2
2002,DE,Delaware,Tobacco Use – Survey Data,Cessation (Youth),Percent of Current Smokers Who Want to Quit,YTS,,%,Percentage,64.1,,,3.7,56.8,71.4,240,Male,All Races,All Ages,High School,"(39.008830667000495, -75.57774116799965)",BEH,105BEH,170CES,2GEN,8AGE,6RAC,2EDU,YTS02,2
2002,DE,Delaware,Tobacco Use – Survey Data,Cessation (Youth),Percent of Current Smokers Who Want to Quit,YTS,,%,Percentage,62.5,,,3.3,55.9,69,256,Female,All Races,All Ages,High School,"(39.008830667000495, -75.57774116799965)",BEH,105BEH,170CES,3GEN,8AGE,6RAC,2EDU,YTS03,3
2002,DE,Delaware,Tobacco Use – Survey Data,Cessation (Youth),Percent of Current Smokers Who Want to Quit,YTS,,%,Percentage,58.5,,,7.5,43.8,73.3,93,Female,All Races,All Ages,Middle School,"(39.008830667000495, -75.57774116799965)",BEH,105BEH,170CES,3GEN,8AGE,6RAC,1EDU,YTS03,3
2002,DE,Delaware,Tobacco Use – Survey Data,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,YTS,,%,Percentage,55.4,,,4.2,47.2,63.5,200,Overall,All Races,All Ages,Middle School,"(39.008830667000495, -75.57774116799965)",BEH,105BEH,169QUA,1GEN,8AGE,6RAC,1EDU,YTS04,4
2002,DE,Delaware,Tobacco Use – Survey Data,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,YTS,,%,Percentage,60.3,,,2,56.4,64.1,559,Overall,All Races,All Ages,High School,"(39.008830667000495, -75.57774116799965)",BEH,105BEH,169QUA,1GEN,8AGE,6RAC,2EDU,YTS04,4
2002,DE,Delaware,Tobacco Use – Survey Data,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,YTS,,%,Percentage,59.4,,,2.5,54.6,64.3,267,Male,All Races,All Ages,High School,"(39.008830667000495, -75.57774116799965)",BEH,105BEH,169QUA,2GEN,8AGE,6RAC,2EDU,YTS05,5
2002,DE,Delaware,Tobacco Use – Survey Data,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,YTS,,%,Percentage,55.1,,,6.7,41.9,68.3,91,Male,All Races,All Ages,Middle School,"(39.008830667000495, -75.57774116799965)",BEH,105BEH,169QUA,2GEN,8AGE,6RAC,1EDU,YTS05,5
2002,DE,Delaware,Tobacco Use – Survey Data,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,YTS,,%,Percentage,56,,,4.8,46.5,65.4,108,Female,All Races,All Ages,Middle School,"(39.008830667000495, -75.57774116799965)",BEH,105BEH,169QUA,3GEN,8AGE,6RAC,1EDU,YTS06,6
2002,DE,Delaware,Tobacco Use – Survey Data,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,YTS,,%,Percentage,60.4,,,2.8,54.9,65.9,287,Female,All Races,All Ages,High School,"(39.008830667000495, -75.57774116799965)",BEH,105BEH,169QUA,3GEN,8AGE,6RAC,2EDU,YTS06,6
2002,DE,Delaware,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Current,%,Percentage,10.3,,,0.9,8.5,12.1,2666,Overall,All Races,All Ages,Middle School,"(39.008830667000495, -75.57774116799965)",BEH,106BEH,166SSA,1GEN,8AGE,6RAC,1EDU,YTS07,7
2002,DE,Delaware,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Current,%,Percentage,26,,,1.1,23.8,28.1,2446,Overall,All Races,All Ages,High School,"(39.008830667000495, -75.57774116799965)",BEH,106BEH,166SSA,1GEN,8AGE,6RAC,2EDU,YTS07,7
2002,DE,Delaware,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Current,%,Percentage,28,,,3.1,22,33.9,1214,Male,All Races,All Ages,High School,"(39.008830667000495, -75.57774116799965)",BEH,106BEH,166SSA,2GEN,8AGE,6RAC,2EDU,YTS07,7
2002,DE,Delaware,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Current,%,Percentage,9.1,,,1,7.2,11,1311,Male,All Races,All Ages,Middle School,"(39.008830667000495, -75.57774116799965)",BEH,106BEH,166SSA,2GEN,8AGE,6RAC,1EDU,YTS07,7
2002,DE,Delaware,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Current,%,Percentage,11.6,,,1.6,8.3,14.8,1330,Female,All Races,All Ages,Middle School,"(39.008830667000495, -75.57774116799965)",BEH,106BEH,166SSA,3GEN,8AGE,6RAC,1EDU,YTS07,7
2002,DE,Delaware,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Current,%,Percentage,23.4,,,2.8,17.9,28.9,1226,Female,All Races,All Ages,High School,"(39.008830667000495, -75.57774116799965)",BEH,106BEH,166SSA,3GEN,8AGE,6RAC,2EDU,YTS07,7
2002,DE,Delaware,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Ever,%,Percentage,34.3,,,1.9,30.6,37.9,2651,Overall,All Races,All Ages,Middle School,"(39.008830667000495, -75.57774116799965)",BEH,106BEH,166SSA,1GEN,8AGE,6RAC,1EDU,YTS08,8
2002,DE,Delaware,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Ever,%,Percentage,63.8,,,1.8,60.3,67.3,2472,Overall,All Races,All Ages,High School,"(39.008830667000495, -75.57774116799965)",BEH,106BEH,166SSA,1GEN,8AGE,6RAC,2EDU,YTS08,8
2002,DE,Delaware,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Ever,%,Percentage,33.7,,,2,29.8,37.7,1304,Male,All Races,All Ages,Middle School,"(39.008830667000495, -75.57774116799965)",BEH,106BEH,166SSA,2GEN,8AGE,6RAC,1EDU,YTS08,8
2002,DE,Delaware,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Ever,%,Percentage,63.5,,,3,57.6,69.4,1228,Male,All Races,All Ages,High School,"(39.008830667000495, -75.57774116799965)",BEH,106BEH,166SSA,2GEN,8AGE,6RAC,2EDU,YTS08,8
2002,DE,Delaware,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Ever,%,Percentage,34.9,,,2.2,30.7,39.1,1323,Female,All Races,All Ages,Middle School,"(39.008830667000495, -75.57774116799965)",BEH,106BEH,166SSA,3GEN,8AGE,6RAC,1EDU,YTS08,8
2002,DE,Delaware,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Ever,%,Percentage,63.9,,,1.3,61.3,66.4,1238,Female,All Races,All Ages,High School,"(39.008830667000495, -75.57774116799965)",BEH,106BEH,166SSA,3GEN,8AGE,6RAC,2EDU,YTS08,8
2002,DE,Delaware,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Frequent,%,Percentage,14.2,,,1.3,11.6,16.8,2446,Overall,All Races,All Ages,High School,"(39.008830667000495, -75.57774116799965)",BEH,106BEH,166SSA,1GEN,8AGE,6RAC,2EDU,YTS09,9
2002,DE,Delaware,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Frequent,%,Percentage,2.5,,,0.5,1.6,3.5,2666,Overall,All Races,All Ages,Middle School,"(39.008830667000495, -75.57774116799965)",BEH,106BEH,166SSA,1GEN,8AGE,6RAC,1EDU,YTS09,9
2002,DE,Delaware,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Frequent,%,Percentage,14.5,,,2.1,10.4,18.6,1214,Male,All Races,All Ages,High School,"(39.008830667000495, -75.57774116799965)",BEH,106BEH,166SSA,2GEN,8AGE,6RAC,2EDU,YTS09,9
2002,DE,Delaware,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Frequent,%,Percentage,3.1,,,0.8,1.5,4.7,1311,Male,All Races,All Ages,Middle School,"(39.008830667000495, -75.57774116799965)",BEH,106BEH,166SSA,2GEN,8AGE,6RAC,1EDU,YTS09,9
2002,DE,Delaware,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Frequent,%,Percentage,2.1,,,0.6,0.9,3.2,1330,Female,All Races,All Ages,Middle School,"(39.008830667000495, -75.57774116799965)",BEH,106BEH,166SSA,3GEN,8AGE,6RAC,1EDU,YTS09,9
2002,DE,Delaware,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Frequent,%,Percentage,13.4,,,1,11.3,15.4,1226,Female,All Races,All Ages,High School,"(39.008830667000495, -75.57774116799965)",BEH,106BEH,166SSA,3GEN,8AGE,6RAC,2EDU,YTS09,9
2002,DE,Delaware,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Current,%,Percentage,2.3,,,0.3,1.7,2.9,2715,Overall,All Races,All Ages,Middle School,"(39.008830667000495, -75.57774116799965)",BEH,151BEH,169USS,1GEN,8AGE,6RAC,1EDU,YTS10,10
2002,DE,Delaware,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Current,%,Percentage,4.9,,,0.5,3.8,6,2462,Overall,All Races,All Ages,High School,"(39.008830667000495, -75.57774116799965)",BEH,151BEH,169USS,1GEN,8AGE,6RAC,2EDU,YTS10,10
2002,DE,Delaware,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Current,%,Percentage,3.7,,,0.6,2.5,4.8,1325,Male,All Races,All Ages,Middle School,"(39.008830667000495, -75.57774116799965)",BEH,151BEH,169USS,2GEN,8AGE,6RAC,1EDU,YTS10,10
2002,DE,Delaware,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Current,%,Percentage,8.7,,,0.9,6.9,10.6,1222,Male,All Races,All Ages,High School,"(39.008830667000495, -75.57774116799965)",BEH,151BEH,169USS,2GEN,8AGE,6RAC,2EDU,YTS10,10
2002,DE,Delaware,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Current,%,Percentage,0.9,,,0.3,0.3,1.5,1355,Female,All Races,All Ages,Middle School,"(39.008830667000495, -75.57774116799965)",BEH,151BEH,169USS,3GEN,8AGE,6RAC,1EDU,YTS10,10
2002,DE,Delaware,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Current,%,Percentage,0.9,,,0.4,0.1,1.7,1232,Female,All Races,All Ages,High School,"(39.008830667000495, -75.57774116799965)",BEH,151BEH,169USS,3GEN,8AGE,6RAC,2EDU,YTS10,10
2002,DE,Delaware,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Ever,%,Percentage,14,,,1.5,11.1,17,2455,Overall,All Races,All Ages,High School,"(39.008830667000495, -75.57774116799965)",BEH,151BEH,169USS,1GEN,8AGE,6RAC,2EDU,YTS11,11
2002,DE,Delaware,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Ever,%,Percentage,6,,,0.6,4.9,7,2726,Overall,All Races,All Ages,Middle School,"(39.008830667000495, -75.57774116799965)",BEH,151BEH,169USS,1GEN,8AGE,6RAC,1EDU,YTS11,11
2002,DE,Delaware,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Ever,%,Percentage,22.8,,,2.5,17.9,27.7,1214,Male,All Races,All Ages,High School,"(39.008830667000495, -75.57774116799965)",BEH,151BEH,169USS,2GEN,8AGE,6RAC,2EDU,YTS11,11
2002,DE,Delaware,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Ever,%,Percentage,8.6,,,1,6.7,10.5,1335,Male,All Races,All Ages,Middle School,"(39.008830667000495, -75.57774116799965)",BEH,151BEH,169USS,2GEN,8AGE,6RAC,1EDU,YTS11,11
2002,DE,Delaware,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Ever,%,Percentage,5.2,,,0.8,3.7,6.7,1232,Female,All Races,All Ages,High School,"(39.008830667000495, -75.57774116799965)",BEH,151BEH,169USS,3GEN,8AGE,6RAC,2EDU,YTS11,11
2002,DE,Delaware,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Ever,%,Percentage,3.3,,,0.5,2.2,4.3,1355,Female,All Races,All Ages,Middle School,"(39.008830667000495, -75.57774116799965)",BEH,151BEH,169USS,3GEN,8AGE,6RAC,1EDU,YTS11,11
2002,DE,Delaware,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Frequent,%,Percentage,0.9,,,0.3,0.4,1.4,2715,Overall,All Races,All Ages,Middle School,"(39.008830667000495, -75.57774116799965)",BEH,151BEH,169USS,1GEN,8AGE,6RAC,1EDU,YTS12,12
2002,DE,Delaware,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Frequent,%,Percentage,1,,,0.3,0.4,1.6,2462,Overall,All Races,All Ages,High School,"(39.008830667000495, -75.57774116799965)",BEH,151BEH,169USS,1GEN,8AGE,6RAC,2EDU,YTS12,12
2002,DE,Delaware,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Frequent,%,Percentage,1.6,,,0.5,0.6,2.5,1325,Male,All Races,All Ages,Middle School,"(39.008830667000495, -75.57774116799965)",BEH,151BEH,169USS,2GEN,8AGE,6RAC,1EDU,YTS12,12
2002,DE,Delaware,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Frequent,%,Percentage,1.7,,,0.5,0.6,2.7,1222,Male,All Races,All Ages,High School,"(39.008830667000495, -75.57774116799965)",BEH,151BEH,169USS,2GEN,8AGE,6RAC,2EDU,YTS12,12
2002,DE,Delaware,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Frequent,%,Percentage,0.2,,,0.2,0,0.6,1355,Female,All Races,All Ages,Middle School,"(39.008830667000495, -75.57774116799965)",BEH,151BEH,169USS,3GEN,8AGE,6RAC,1EDU,YTS12,12
2002,DE,Delaware,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Frequent,%,Percentage,0.3,,,0.2,0,0.6,1232,Female,All Races,All Ages,High School,"(39.008830667000495, -75.57774116799965)",BEH,151BEH,169USS,3GEN,8AGE,6RAC,2EDU,YTS12,12
2002,FL,Florida,Tobacco Use – Survey Data,Cessation (Youth),Percent of Current Smokers Who Want to Quit,YTS,,%,Percentage,52.9,,,1.3,50.3,55.5,1311,Overall,All Races,All Ages,Middle School,"(28.932040377000476, -81.92896053899966)",BEH,105BEH,170CES,1GEN,8AGE,6RAC,1EDU,YTS01,1
2002,FL,Florida,Tobacco Use – Survey Data,Cessation (Youth),Percent of Current Smokers Who Want to Quit,YTS,,%,Percentage,56.4,,,1.2,54.1,58.8,1497,Overall,All Races,All Ages,High School,"(28.932040377000476, -81.92896053899966)",BEH,105BEH,170CES,1GEN,8AGE,6RAC,2EDU,YTS01,1
2002,FL,Florida,Tobacco Use – Survey Data,Cessation (Youth),Percent of Current Smokers Who Want to Quit,YTS,,%,Percentage,53.2,,,1.8,49.7,56.8,700,Male,All Races,All Ages,High School,"(28.932040377000476, -81.92896053899966)",BEH,105BEH,170CES,2GEN,8AGE,6RAC,2EDU,YTS02,2
2002,FL,Florida,Tobacco Use – Survey Data,Cessation (Youth),Percent of Current Smokers Who Want to Quit,YTS,,%,Percentage,51.6,,,2.9,45.8,57.3,634,Male,All Races,All Ages,Middle School,"(28.932040377000476, -81.92896053899966)",BEH,105BEH,170CES,2GEN,8AGE,6RAC,1EDU,YTS02,2
2002,FL,Florida,Tobacco Use – Survey Data,Cessation (Youth),Percent of Current Smokers Who Want to Quit,YTS,,%,Percentage,54.4,,,1.9,50.6,58.1,677,Female,All Races,All Ages,Middle School,"(28.932040377000476, -81.92896053899966)",BEH,105BEH,170CES,3GEN,8AGE,6RAC,1EDU,YTS03,3
2002,FL,Florida,Tobacco Use – Survey Data,Cessation (Youth),Percent of Current Smokers Who Want to Quit,YTS,,%,Percentage,59.6,,,1.4,56.9,62.4,797,Female,All Races,All Ages,High School,"(28.932040377000476, -81.92896053899966)",BEH,105BEH,170CES,3GEN,8AGE,6RAC,2EDU,YTS03,3
2002,FL,Florida,Tobacco Use – Survey Data,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,YTS,,%,Percentage,57.1,,,1.1,54.9,59.2,1606,Overall,All Races,All Ages,High School,"(28.932040377000476, -81.92896053899966)",BEH,105BEH,169QUA,1GEN,8AGE,6RAC,2EDU,YTS04,4
2002,FL,Florida,Tobacco Use – Survey Data,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,YTS,,%,Percentage,56.6,,,1.4,53.8,59.4,1461,Overall,All Races,All Ages,Middle School,"(28.932040377000476, -81.92896053899966)",BEH,105BEH,169QUA,1GEN,8AGE,6RAC,1EDU,YTS04,4
2002,FL,Florida,Tobacco Use – Survey Data,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,YTS,,%,Percentage,53.2,,,1.7,49.8,56.6,753,Male,All Races,All Ages,High School,"(28.932040377000476, -81.92896053899966)",BEH,105BEH,169QUA,2GEN,8AGE,6RAC,2EDU,YTS05,5
2002,FL,Florida,Tobacco Use – Survey Data,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,YTS,,%,Percentage,53.9,,,3,47.9,59.8,722,Male,All Races,All Ages,Middle School,"(28.932040377000476, -81.92896053899966)",BEH,105BEH,169QUA,2GEN,8AGE,6RAC,1EDU,YTS05,5
2002,FL,Florida,Tobacco Use – Survey Data,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,YTS,,%,Percentage,59.7,,,1.8,56.1,63.3,739,Female,All Races,All Ages,Middle School,"(28.932040377000476, -81.92896053899966)",BEH,105BEH,169QUA,3GEN,8AGE,6RAC,1EDU,YTS06,6
2002,FL,Florida,Tobacco Use – Survey Data,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,YTS,,%,Percentage,60.9,,,1.5,58,63.8,853,Female,All Races,All Ages,High School,"(28.932040377000476, -81.92896053899966)",BEH,105BEH,169QUA,3GEN,8AGE,6RAC,2EDU,YTS06,6
2002,FL,Florida,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Current,%,Percentage,19,,,1.4,16.2,21.7,8846,Overall,All Races,All Ages,High School,"(28.932040377000476, -81.92896053899966)",BEH,106BEH,166SSA,1GEN,8AGE,6RAC,2EDU,YTS07,7
2002,FL,Florida,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Current,%,Percentage,10.1,,,0.9,8.4,11.8,15150,Overall,All Races,All Ages,Middle School,"(28.932040377000476, -81.92896053899966)",BEH,106BEH,166SSA,1GEN,8AGE,6RAC,1EDU,YTS07,7
2002,FL,Florida,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Current,%,Percentage,10.5,,,0.9,8.8,12.3,7389,Male,All Races,All Ages,Middle School,"(28.932040377000476, -81.92896053899966)",BEH,106BEH,166SSA,2GEN,8AGE,6RAC,1EDU,YTS07,7
2002,FL,Florida,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Current,%,Percentage,19,,,0.9,17.3,20.7,4239,Male,All Races,All Ages,High School,"(28.932040377000476, -81.92896053899966)",BEH,106BEH,166SSA,2GEN,8AGE,6RAC,2EDU,YTS07,7
2002,FL,Florida,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Current,%,Percentage,9.7,,,1,7.8,11.6,7761,Female,All Races,All Ages,Middle School,"(28.932040377000476, -81.92896053899966)",BEH,106BEH,166SSA,3GEN,8AGE,6RAC,1EDU,YTS07,7
2002,FL,Florida,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Current,%,Percentage,18.9,,,2,14.9,22.9,4607,Female,All Races,All Ages,High School,"(28.932040377000476, -81.92896053899966)",BEH,106BEH,166SSA,3GEN,8AGE,6RAC,2EDU,YTS07,7
2002,FL,Florida,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Ever,%,Percentage,51.8,,,1.6,48.7,55,8849,Overall,All Races,All Ages,High School,"(28.932040377000476, -81.92896053899966)",BEH,106BEH,166SSA,1GEN,8AGE,6RAC,2EDU,YTS08,8
2002,FL,Florida,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Ever,%,Percentage,30.3,,,1.6,27.2,33.4,15100,Overall,All Races,All Ages,Middle School,"(28.932040377000476, -81.92896053899966)",BEH,106BEH,166SSA,1GEN,8AGE,6RAC,1EDU,YTS08,8
2002,FL,Florida,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Ever,%,Percentage,31.5,,,1.7,28.2,34.7,7363,Male,All Races,All Ages,Middle School,"(28.932040377000476, -81.92896053899966)",BEH,106BEH,166SSA,2GEN,8AGE,6RAC,1EDU,YTS08,8
2002,FL,Florida,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Ever,%,Percentage,52.1,,,1.3,49.4,54.7,4232,Male,All Races,All Ages,High School,"(28.932040377000476, -81.92896053899966)",BEH,106BEH,166SSA,2GEN,8AGE,6RAC,2EDU,YTS08,8
2002,FL,Florida,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Ever,%,Percentage,29.1,,,1.6,25.8,32.3,7737,Female,All Races,All Ages,Middle School,"(28.932040377000476, -81.92896053899966)",BEH,106BEH,166SSA,3GEN,8AGE,6RAC,1EDU,YTS08,8
2002,FL,Florida,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Ever,%,Percentage,51.6,,,2,47.6,55.6,4617,Female,All Races,All Ages,High School,"(28.932040377000476, -81.92896053899966)",BEH,106BEH,166SSA,3GEN,8AGE,6RAC,2EDU,YTS08,8
2002,FL,Florida,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Frequent,%,Percentage,7.5,,,1,5.6,9.4,8846,Overall,All Races,All Ages,High School,"(28.932040377000476, -81.92896053899966)",BEH,106BEH,166SSA,1GEN,8AGE,6RAC,2EDU,YTS09,9
2002,FL,Florida,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Frequent,%,Percentage,2.3,,,0.3,1.7,3,15150,Overall,All Races,All Ages,Middle School,"(28.932040377000476, -81.92896053899966)",BEH,106BEH,166SSA,1GEN,8AGE,6RAC,1EDU,YTS09,9
2002,FL,Florida,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Frequent,%,Percentage,2.7,,,0.3,2,3.4,7389,Male,All Races,All Ages,Middle School,"(28.932040377000476, -81.92896053899966)",BEH,106BEH,166SSA,2GEN,8AGE,6RAC,1EDU,YTS09,9
2002,FL,Florida,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Frequent,%,Percentage,7.6,,,0.8,6,9.2,4239,Male,All Races,All Ages,High School,"(28.932040377000476, -81.92896053899966)",BEH,106BEH,166SSA,2GEN,8AGE,6RAC,2EDU,YTS09,9
2002,FL,Florida,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Frequent,%,Percentage,7.3,,,1.2,5,9.6,4607,Female,All Races,All Ages,High School,"(28.932040377000476, -81.92896053899966)",BEH,106BEH,166SSA,3GEN,8AGE,6RAC,2EDU,YTS09,9
