subType,name,block,type,numLanes,project,route,length,dateInstalled
STRPRD,FREDERICK AVE,4100 BLK FREDERICK AVE,BIKE LANE,2,OPERATION ORANGE CONE, ,198.00239735,2010
STRPRD,FREDERICK AVE,4200 BLK FREDERICK AVE,BIKE LANE,2,OPERATION ORANGE CONE, ,85.306694089999993,2010
STRPRD,FREDERICK AVE,4200 BLK FREDERICK AVE,BIKE LANE,2,OPERATION ORANGE CONE, ,187.87959416999999,2010
STRPRD,FREDERICK AVE,4200 BLK FREDERICK AVE,BIKE LANE,2,OPERATION ORANGE CONE, ,312.98105469000001,2010
STRPRD,FREDERICK AVE,4300 BLK FREDERICK AVE,BIKE LANE,2,OPERATION ORANGE CONE, ,175.65799570999999,2010
STRPRD,FREDERICK AVE,4300 BLK FREDERICK AVE,BIKE LANE,2,OPERATION ORANGE CONE, ,342.32097213999998,2010
STRPRD,FREDERICK AVE,4400 BLK FREDERICK AVE,BIKE LANE,2,OPERATION ORANGE CONE, ,105.34812171,2010
STRPRD,FREDERICK AVE,4400 BLK FREDERICK AVE,BIKE LANE,2,OPERATION ORANGE CONE, ,113.77804302,2010
STRPRD,FREDERICK AVE,4400 BLK FREDERICK AVE,BIKE LANE,2,OPERATION ORANGE CONE, ,117.46764811,2010
STRPRD,FREDERICK AVE,4400 BLK FREDERICK AVE,BIKE LANE,2,OPERATION ORANGE CONE, ,161.1723839,2010
STRPRD,FREDERICK AVE,4500 BLK FREDERICK AVE,BIKE LANE,2,OPERATION ORANGE CONE, ,633.08536430000004,2010
STRPRD,FREDERICK AVE,4600 BLK FREDERICK AVE,BIKE LANE,2,OPERATION ORANGE CONE, ,220.39191769999999,2010
STRPRD,FREDERICK AVE,4700 BLK FREDERICK AVE,BIKE LANE,0,OPERATION ORANGE CONE, ,250.53642087,2010
STRPRD,FREDERICK AVE,4800 BLK FREDERICK AVE,BIKE LANE,0,OPERATION ORANGE CONE, ,76.075673350000002,2010
STRPRD,FREDERICK AVE,4800 BLK FREDERICK AVE,BIKE LANE,0,OPERATION ORANGE CONE, ,245.66697973999999,2010
STRPRD,FREDERICK AVE,4900 BLK FREDERICK AVE,BIKE LANE,0,OPERATION ORANGE CONE, ,342.51509913000001,2010
STRPRD,FREDERICK AVE,5000 BLK FREDERICK AVE,BIKE LANE,0,OPERATION ORANGE CONE, ,283.46576013999999,2010
STRPRD,FREDERICK AVE,5000 BLK FREDERICK AVE,BIKE LANE,0,OPERATION ORANGE CONE, ,322.16839177999998,2010
STRPRD,FREDERICK AVE,5100 BLK FREDERICK AVE,BIKE LANE,0,OPERATION ORANGE CONE, ,379.44881487999999,2010
STRPRD,FREDERICK AVE,5100 BLK FREDERICK AVE,BIKE LANE,0,OPERATION ORANGE CONE, ,481.77706260000002,2010
STRPRD,FREDERICK AVE,5200 BLK FREDERICK AVE,BIKE LANE,0,OPERATION ORANGE CONE, ,190.05814728999999,2010
STRPRD,FREDERICK AVE,5200 BLK FREDERICK AVE,BIKE LANE,0,OPERATION ORANGE CONE, ,196.510975,2010
STRPRD,FREDERICK AVE,5200 BLK FREDERICK AVE,BIKE LANE,0,OPERATION ORANGE CONE, ,595.10626628,2010
STRPRD,FREDERICK AVE,5300 BLK FREDERICK AVE,BIKE LANE,0,OPERATION ORANGE CONE, ,388.90671178999997,2010
STRPRD,FREDERICK AVE,5400 BLK FREDERICK AVE,BIKE LANE,0,OPERATION ORANGE CONE, ,870.41017683999996,2010
STRPRD,FREDERICK AVE,5500 BLK FREDERICK AVE,BIKE LANE,0,OPERATION ORANGE CONE, ,287.76291615999997,2010
STRPRD,FREDERICK AVE,5500 BLK FREDERICK AVE,BIKE LANE,0,OPERATION ORANGE CONE, ,358.13785634999999,2010
STRPRD,FREDERICK ROAD,6100 BLK FREDERICK ROAD,BIKE LANE,2,OPERATION ORANGE CONE, ,159.50782312000001,2010
STRPRD,GARRISON BLVD, ,SHARROW,2,OPERATION ORANGE CONE, ,45.868008830000001,2008
STRPRD,GARRISON BLVD, ,SHARROW,2,OPERATION ORANGE CONE, ,75.040415969999998,2008
STRPRD,GARRISON BLVD, ,SHARROW,2,PARK HEIGHTS BIKE NETWORK, ,10.90068196,2010
STRPRD,GARRISON BLVD, ,SHARROW,2,PARK HEIGHTS BIKE NETWORK, ,15.100588009999999,2010
STRPRD,GARRISON BLVD, ,SHARROW,2,PARK HEIGHTS BIKE NETWORK, ,20.63435269,2010
STRPRD,GARRISON BLVD, ,SHARROW,2,PARK HEIGHTS BIKE NETWORK, ,43.44207376,2010
STRPRD,GARRISON BLVD,2700 BLK GARRISON BLVD,SHARROW,2,OPERATION ORANGE CONE, ,377.82478415000003,2008
STRPRD,GARRISON BLVD,2800 BLK GARRISON BLVD,SHARROW,2,OPERATION ORANGE CONE, ,361.04874023000002,2008
STRPRD,GARRISON BLVD,2900 BLK GARRISON BLVD,SHARROW,2,OPERATION ORANGE CONE, ,486.76611236000002,2008
STRPRD,GARRISON BLVD,2900 BLK GARRISON BLVD,SHARROW,2,OPERATION ORANGE CONE, ,614.52923226999997,2008
STRPRD,GARRISON BLVD,3000 BLK GARRISON BLVD,SHARROW,2,OPERATION ORANGE CONE, ,230.86838402999999,2008
STRPRD,GARRISON BLVD,3000 BLK GARRISON BLVD,SHARROW,2,OPERATION ORANGE CONE, ,272.94887095000001,2008
STRPRD,GARRISON BLVD,3100 BLK GARRISON BLVD,SHARROW,2,OPERATION ORANGE CONE, ,173.59109477999999,2008
STRPRD,GARRISON BLVD,3100 BLK GARRISON BLVD,SHARROW,2,OPERATION ORANGE CONE, ,198.19133045000001,2008
STRPRD,GARRISON BLVD,3200 BLK GARRISON BLVD,SHARROW,2,OPERATION ORANGE CONE, ,217.74760068000001,2008
STRPRD,GARRISON BLVD,3200 BLK GARRISON BLVD,SHARROW,2,OPERATION ORANGE CONE, ,283.30681729999998,2008
STRPRD,GARRISON BLVD,3400 BLK GARRISON BLVD,SHARROW,2,PARK HEIGHTS BIKE NETWORK, ,395.59274417,2010
STRPRD,GARRISON BLVD,3500 BLK GARRISON BLVD,SHARROW,2,PARK HEIGHTS BIKE NETWORK, ,358.71593874000001,2010
STRPRD,GARRISON BLVD,3600 BLK GARRISON BLVD,SHARROW,2,PARK HEIGHTS BIKE NETWORK, ,342.03263584000001,2010
STRPRD,GARRISON BLVD,3700 BLK GARRISON BLVD,SHARROW,2,PARK HEIGHTS BIKE NETWORK, ,344.44457545,2010
STRPRD,GARRISON BLVD,3800 BLK GARRISON BLVD,SHARROW,2,PARK HEIGHTS BIKE NETWORK, ,54.654587759999998,2010
STRPRD,GARRISON BLVD,3800 BLK GARRISON BLVD,SHARROW,2,PARK HEIGHTS BIKE NETWORK, ,294.66129472,2010
STRPRD,GARRISON BLVD,3800 BLK GARRISON BLVD,SHARROW,2,PARK HEIGHTS BIKE NETWORK, ,376.18187509000001,2010
STRPRD,GARRISON BLVD,3900 BLK GARRISON BLVD,SHARROW,2,PARK HEIGHTS BIKE NETWORK, ,378.41430233,2010
STRPRD,GARRISON BLVD,4000 BLK GARRISON BLVD,SHARROW,2,PARK HEIGHTS BIKE NETWORK, ,323.62526810999998,2010
STRPRD,GARRISON BLVD,4100 BLK GARRISON BLVD,SHARROW,2,PARK HEIGHTS BIKE NETWORK, ,327.20770757000003,2010
STRPRD,GARRISON BLVD,4300 BLK GARRISON BLVD,SHARROW,2,PARK HEIGHTS BIKE NETWORK, ,274.60229807000002,2010
STRPRD,GARRISON BLVD,4400 BLK GARRISON BLVD,SHARROW,2,PARK HEIGHTS BIKE NETWORK, ,379.74988839000002,2010
STRPRD,GARRISON BLVD,4500 BLK GARRISON BLVD,SHARROW,2,PARK HEIGHTS BIKE NETWORK, ,376.31483138999999,2010
STRPRD,GARRISON BLVD,4600 BLK GARRISON BLVD,SHARROW,2,PARK HEIGHTS BIKE NETWORK, ,53.260577720000001,2010
STRPRD,GARRISON BLVD,4600 BLK GARRISON BLVD,SHARROW,2,PARK HEIGHTS BIKE NETWORK, ,133.13664689000001,2010
STRPRD,GLEN AVE, ,SHARROW,2,PARK HEIGHTS BIKE NETWORK,NORTHERN,15.198776730000001,2010
STRPRD,GLEN AVE,2600 BLK GLEN AVE,SHARROW,2,PARK HEIGHTS BIKE NETWORK,NORTHERN,315.29550296999997,2010
STRPRD,GLEN AVE,2700 BLK GLEN AVE,SHARROW,2,PARK HEIGHTS BIKE NETWORK,NORTHERN,322.38269747999999,2010
STRPRD,GLEN AVE,2700 BLK GLEN AVE,SHARROW,2,PARK HEIGHTS BIKE NETWORK,NORTHERN,357.00227252000002,2010
STRPRD,GLEN AVE,2800 BLK GLEN AVE,SHARROW,2,PARK HEIGHTS BIKE NETWORK,NORTHERN,833.66450963,2010
STRPRD,GLEN AVE,3000 BLK GLEN AVE,SHARROW,2,PARK HEIGHTS BIKE NETWORK,NORTHERN,279.41811342,2010
STRPRD,GLEN AVE,3000 BLK GLEN AVE,SHARROW,2,PARK HEIGHTS BIKE NETWORK,NORTHERN,281.92555119999997,2010
STRPRD,GLEN AVE,3100 BLK GLEN AVE,SHARROW,2,PARK HEIGHTS BIKE NETWORK,NORTHERN,285.78553312999998,2010
STRPRD,GLEN AVE,3200 BLK GLEN AVE,SHARROW,2,PARK HEIGHTS BIKE NETWORK,NORTHERN,296.94955720000002,2010
STRPRD,GLEN AVE,3300 BLK GLEN AVE,SHARROW,2,PARK HEIGHTS BIKE NETWORK,NORTHERN,297.33854599,2010
STRPRD,GOUGH ST, ,SIGNED ROUTE,1,SOUTHEAST BIKE NETWORK,BANK/GOUGH,11.528701740000001,2010
STRPRD,GOUGH ST, ,SIGNED ROUTE,1,SOUTHEAST BIKE NETWORK,BANK/GOUGH,55.629385460000002,2010
STRPRD,GOUGH ST, ,SIGNED ROUTE,1,SOUTHEAST BIKE NETWORK,BANK/GOUGH,98.963520090000003,2010
STRPRD,GOUGH ST,1300 BLK GOUGH ST,SIGNED ROUTE,1,SOUTHEAST BIKE NETWORK,BANK/GOUGH,254.84425272999999,2010
STRPRD,GOUGH ST,1400 BLK GOUGH ST,SIGNED ROUTE,1,SOUTHEAST BIKE NETWORK,BANK/GOUGH,86.641177850000005,2010
STRPRD,GOUGH ST,1400 BLK GOUGH ST,SIGNED ROUTE,1,SOUTHEAST BIKE NETWORK,BANK/GOUGH,95.412275100000002,2010
STRPRD,GOUGH ST,1400 BLK GOUGH ST,SIGNED ROUTE,1,SOUTHEAST BIKE NETWORK,BANK/GOUGH,240.23768301000001,2010
STRPRD,GOUGH ST,1500 BLK GOUGH ST,SIGNED ROUTE,1,SOUTHEAST BIKE NETWORK,BANK/GOUGH,99.201873750000004,2010
STRPRD,GOUGH ST,1500 BLK GOUGH ST,SIGNED ROUTE,1,SOUTHEAST BIKE NETWORK,BANK/GOUGH,110.8234945,2010
STRPRD,GOUGH ST,1500 BLK GOUGH ST,SIGNED ROUTE,1,SOUTHEAST BIKE NETWORK,BANK/GOUGH,119.43234086,2010
STRPRD,GOUGH ST,1500 BLK GOUGH ST,SIGNED ROUTE,1,SOUTHEAST BIKE NETWORK,BANK/GOUGH,126.07243377,2010
STRPRD,GOUGH ST,1500 BLK GOUGH ST,SIGNED ROUTE,1,SOUTHEAST BIKE NETWORK,BANK/GOUGH,190.35849435,2010
STRPRD,GOUGH ST,1600 BLK GOUGH ST,SIGNED ROUTE,1,SOUTHEAST BIKE NETWORK,BANK/GOUGH,106.22205418999999,2010
STRPRD,GOUGH ST,1600 BLK GOUGH ST,SIGNED ROUTE,1,SOUTHEAST BIKE NETWORK,BANK/GOUGH,154.98601678,2010
STRPRD,GOUGH ST,1700 BLK GOUGH ST,SIGNED ROUTE,1,SOUTHEAST BIKE NETWORK,BANK/GOUGH,117.96446631000001,2010
STRPRD,GOUGH ST,1700 BLK GOUGH ST,SIGNED ROUTE,1,SOUTHEAST BIKE NETWORK,BANK/GOUGH,132.86595904999999,2010
STRPRD,GOUGH ST,1700 BLK GOUGH ST,SIGNED ROUTE,1,SOUTHEAST BIKE NETWORK,BANK/GOUGH,309.33754629999999,2010
STRPRD,GOUGH ST,1800 BLK GOUGH ST,SIGNED ROUTE,1,SOUTHEAST BIKE NETWORK,BANK/GOUGH,186.03044893000001,2010
STRPRD,GOUGH ST,1800 BLK GOUGH ST,SIGNED ROUTE,1,SOUTHEAST BIKE NETWORK,BANK/GOUGH,187.99251462999999,2010
STRPRD,GOUGH ST,1900 BLK GOUGH ST,SIGNED ROUTE,1,SOUTHEAST BIKE NETWORK,BANK/GOUGH,178.1333784,2010
STRPRD,GOUGH ST,1900 BLK GOUGH ST,SIGNED ROUTE,1,SOUTHEAST BIKE NETWORK,BANK/GOUGH,187.28576340999999,2010
STRPRD,GOUGH ST,2000 BLK GOUGH ST,SIGNED ROUTE,1,SOUTHEAST BIKE NETWORK,BANK/GOUGH,232.75791282,2010
STRPRD,GOUGH ST,2000 BLK GOUGH ST,SIGNED ROUTE,1,SOUTHEAST BIKE NETWORK,BANK/GOUGH,264.13471621000002,2010
STRPRD,GOUGH ST,2100 BLK GOUGH ST,SIGNED ROUTE,1,SOUTHEAST BIKE NETWORK,BANK/GOUGH,68.782651049999998,2010
STRPRD,GOUGH ST,2100 BLK GOUGH ST,SIGNED ROUTE,1,SOUTHEAST BIKE NETWORK,BANK/GOUGH,170.1338351,2010
STRPRD,GOUGH ST,2200 BLK GOUGH ST,SIGNED ROUTE,1,SOUTHEAST BIKE NETWORK,BANK/GOUGH,200.30268445999999,2010
STRPRD,GOUGH ST,2200 BLK GOUGH ST,SIGNED ROUTE,1,SOUTHEAST BIKE NETWORK,BANK/GOUGH,232.97564826999999,2010
STRPRD,GREENSPRING AVE, ,BIKE LANE,1,TRAFFIC, ,57.876056980000001,2009
STRPRD,GREENSPRING AVE, ,BIKE LANE,2,PARK HEIGHTS BIKE NETWORK, ,139.47629187000001,2010
STRPRD,GREENSPRING AVE, ,BIKE LANE,2,PARK HEIGHTS BIKE NETWORK, ,217.42573565999999,2010
STRPRD,GREENSPRING AVE, ,BIKE LANE,2,TRAFFIC, ,52.831942810000001,2009
STRPRD,GREENSPRING AVE, ,SHARROW,2,PARK HEIGHTS BIKE NETWORK, ,6.85712394,2010
STRPRD,GREENSPRING AVE, ,SHARROW,2,PARK HEIGHTS BIKE NETWORK, ,34.79954378,2010
STRPRD,GREENSPRING AVE, ,SHARROW,2,PARK HEIGHTS BIKE NETWORK, ,36.652392249999998,2010
STRPRD,GREENSPRING AVE, ,SHARROW,2,PARK HEIGHTS BIKE NETWORK, ,67.102059220000001,2010
STRPRD,GREENSPRING AVE, ,SHARROW,2,PARK HEIGHTS BIKE NETWORK, ,112.9407853,2010
STRPRD,GREENSPRING AVE, ,SHARROW,2,PARK HEIGHTS BIKE NETWORK, ,127.45449911999999,2010
STRPRD,GREENSPRING AVE, ,SHARROW,2,PARK HEIGHTS BIKE NETWORK, ,130.87650189999999,2010
STRPRD,GREENSPRING AVE,3500 BLK GREENSPRING AVE,BIKE LANE,1,TRAFFIC, ,105.90652946,2009
STRPRD,GREENSPRING AVE,3500 BLK GREENSPRING AVE,BIKE LANE,1,TRAFFIC, ,123.60044193,2009
STRPRD,GREENSPRING AVE,3500 BLK GREENSPRING AVE,BIKE LANE,1,TRAFFIC, ,242.10697311000001,2009
STRPRD,GREENSPRING AVE,3500 BLK GREENSPRING AVE,BIKE LANE,1,TRAFFIC, ,975.56643565000002,2009
STRPRD,GREENSPRING AVE,3800 BLK GREENSPRING AVE,BIKE LANE,1,TRAFFIC, ,26.080113950000001,2009
STRPRD,GREENSPRING AVE,3800 BLK GREENSPRING AVE,BIKE LANE,1,TRAFFIC, ,231.88718406999999,2009
STRPRD,GREENSPRING AVE,3800 BLK GREENSPRING AVE,BIKE LANE,1,TRAFFIC, ,294.61925394000002,2009
STRPRD,GREENSPRING AVE,3900 BLK GREENSPRING AVE,BIKE LANE,1,TRAFFIC, ,362.51546175999999,2009
STRPRD,GREENSPRING AVE,4000 BLK GREENSPRING AVE,BIKE LANE,1,TRAFFIC, ,499.09895689000001,2009
STRPRD,GREENSPRING AVE,4100 BLK GREENSPRING AVE,BIKE LANE,1,TRAFFIC, ,155.59659440999999,2009
STRPRD,GREENSPRING AVE,4100 BLK GREENSPRING AVE,BIKE LANE,1,TRAFFIC, ,400.92912876999998,2009
STRPRD,GREENSPRING AVE,4200 BLK GREENSPRING AVE,BIKE LANE,1,TRAFFIC, ,399.60354964999999,2009
STRPRD,GREENSPRING AVE,4200 BLK GREENSPRING AVE,BIKE LANE,2,PARK HEIGHTS BIKE NETWORK, ,243.80098885999999,2010
STRPRD,GREENSPRING AVE,4200 BLK GREENSPRING AVE,BIKE LANE,2,TRAFFIC, ,193.44711981,2009
STRPRD,GREENSPRING AVE,4300 BLK GREENSPRING AVE,SHARROW,2,PARK HEIGHTS BIKE NETWORK, ,499.64145163000001,2010
STRPRD,GREENSPRING AVE,4300 BLK GREENSPRING AVE,SHARROW,2,PARK HEIGHTS BIKE NETWORK, ,581.44385275000002,2010
STRPRD,GREENSPRING AVE,4400 BLK GREENSPRING AVE,SHARROW,2,PARK HEIGHTS BIKE NETWORK, ,692.25441001000002,2010
STRPRD,GREENSPRING AVE,4500 BLK GREENSPRING AVE,SHARROW,2,PARK HEIGHTS BIKE NETWORK, ,80.921975860000003,2010
STRPRD,GREENSPRING AVE,4600 BLK GREENSPRING AVE,SHARROW,2,PARK HEIGHTS BIKE NETWORK, ,101.59036308,2010
STRPRD,GREENSPRING AVE,4700 BLK GREENSPRING AVE,BIKE LANE,2,PARK HEIGHTS BIKE NETWORK, ,157.3860392,2010
STRPRD,GREENSPRING AVE,4700 BLK GREENSPRING AVE,BIKE LANE,2,PARK HEIGHTS BIKE NETWORK, ,663.79086772000005,2010
STRPRD,GREENSPRING AVE,4800 BLK GREENSPRING AVE,BIKE LANE,2,PARK HEIGHTS BIKE NETWORK, ,259.52135088,2010
STRPRD,GREENSPRING AVE,4800 BLK GREENSPRING AVE,BIKE LANE,2,PARK HEIGHTS BIKE NETWORK, ,305.13071508000002,2010
STRPRD,GREENSPRING AVE,4800 BLK GREENSPRING AVE,BIKE LANE,2,PARK HEIGHTS BIKE NETWORK, ,382.15717268999998,2010
STRPRD,GREENSPRING AVE,5000 BLK GREENSPRING AVE,SHARROW,2,PARK HEIGHTS BIKE NETWORK, ,270.16595995,2010
STRPRD,GREENSPRING AVE,5000 BLK GREENSPRING AVE,SHARROW,2,PARK HEIGHTS BIKE NETWORK, ,283.69343671000001,2010
STRPRD,GREENSPRING AVE,5100 BLK GREENSPRING AVE,SHARROW,2,PARK HEIGHTS BIKE NETWORK, ,671.92580138000005,2010
STRPRD,GREENSPRING AVE,5900 BLK GREENSPRING AVE,BIKE LANE,2, , ,350.63530913,2012
STRPRD,GREENSPRING AVE,6000 BLK GREENSPRING AVE,BIKE LANE,2,TRAFFIC, ,787.74387801,2009
STRPRD,GREENSPRING AVE,6100 BLK GREENSPRING AVE,BIKE LANE,2,TRAFFIC, ,19.94133974,2009
STRPRD,GREENSPRING AVE,6100 BLK GREENSPRING AVE,BIKE LANE,2,TRAFFIC, ,106.25525211,2009
STRPRD,GREENSPRING AVE,6100 BLK GREENSPRING AVE,BIKE LANE,2,TRAFFIC, ,179.81972494999999,2009
STRPRD,GREENSPRING AVE,6100 BLK GREENSPRING AVE,BIKE LANE,2,TRAFFIC, ,281.46626397,2009
STRPRD,GREENSPRING AVE,6200 BLK GREENSPRING AVE,BIKE LANE,2,TRAFFIC, ,261.55028167,2009
STRPRD,GREENSPRING AVE,6200 BLK GREENSPRING AVE,BIKE LANE,2,TRAFFIC, ,546.60117610999998,2009
STRPRD,GREENSPRING AVE,6300 BLK GREENSPRING AVE,BIKE LANE,2,TRAFFIC, ,320.66424647000002,2009
STRPRD,GREENSPRING AVE,6300 BLK GREENSPRING AVE,BIKE LANE,2,TRAFFIC, ,870.66142927999999,2009
STRPRD,GREENWAY, ,SIGNED ROUTE,1,COLLEGETOWN,COLLEGETOWN,87.691463330000005,2007
STRPRD,GREENWAY,3400 BLK GREENWAY,SIGNED ROUTE,1,COLLEGETOWN,COLLEGETOWN,210.34634471999999,2007
STRPRD,GREENWAY,3400 BLK GREENWAY,SIGNED ROUTE,1,COLLEGETOWN,COLLEGETOWN,246.21939254,2007
STRPRD,GREENWAY,3500 BLK GREENWAY,SIGNED ROUTE,1,COLLEGETOWN,COLLEGETOWN,57.98177183,2007
STRPRD,GREENWAY,3500 BLK GREENWAY,SIGNED ROUTE,1,COLLEGETOWN,COLLEGETOWN,244.74793095000001,2007
STRPRD,GREENWAY,3600 BLK GREENWAY,SIGNED ROUTE,1,COLLEGETOWN,COLLEGETOWN,86.298714529999998,2007
STRPRD,GREENWAY,3600 BLK GREENWAY,SIGNED ROUTE,1,COLLEGETOWN,COLLEGETOWN,141.41038329,2007
STRPRD,GREENWAY,3600 BLK GREENWAY,SIGNED ROUTE,1,COLLEGETOWN,COLLEGETOWN,263.16684951000002,2007
STRPRD,GREENWAY,3700 BLK GREENWAY,SIGNED ROUTE,2,COLLEGETOWN,COLLEGETOWN,767.12985418999995,2007
STRPRD,GREENWAY,3800 BLK GREENWAY,SIGNED ROUTE,2,COLLEGETOWN,COLLEGETOWN,636.63915684999995,2007
STRPRD,GREENWAY,3900 BLK GREENWAY,SIGNED ROUTE,2,COLLEGETOWN,COLLEGETOWN,276.06182389999998,2007
STRPRD,GREENWAY,3900 BLK GREENWAY,SIGNED ROUTE,2,COLLEGETOWN,COLLEGETOWN,290.30974988000003,2007
STRPRD,GREENWAY,4000 BLK GREENWAY,SIGNED ROUTE,2,COLLEGETOWN,COLLEGETOWN,283.46002432,2007
STRPRD,GREENWAY,4000 BLK GREENWAY,SIGNED ROUTE,2,COLLEGETOWN,COLLEGETOWN,376.09207839999999,2007
STRPRD,GREENWAY,4100 BLK GREENWAY,SIGNED ROUTE,2,COLLEGETOWN,COLLEGETOWN,632.57753022999998,2007
STRPRD,GREENWAY,4200 BLK GREENWAY,SIGNED ROUTE,2,COLLEGETOWN,COLLEGETOWN,676.87128957000004,2007
STRPRD,GREENWAY,4300 BLK GREENWAY,SIGNED ROUTE,2,COLLEGETOWN,COLLEGETOWN,85.266883730000004,2007
STRPRD,GUILFORD AVE, ,BIKE BOULEVARD,2,GUILFORD AVE BIKE BLVD, ,57.060821799999999,0
STRPRD,GUILFORD AVE, ,BIKE BOULEVARD,2,GUILFORD AVE BIKE BLVD, ,67.008525050000003,0
STRPRD,GUILFORD AVE, ,BIKE BOULEVARD,2,GUILFORD AVE BIKE BLVD, ,112.16847552,0
STRPRD,GUILFORD AVE, ,BIKE BOULEVARD,2,GUILFORD AVE BIKE BLVD, ,138.10308491999999,0
STRPRD,GUILFORD AVE, ,BIKE BOULEVARD,2,GUILFORD AVE BIKE BLVD, ,145.33418151999999,0
STRPRD,GUILFORD AVE, ,SHARROW,1,OPERATION ORANGE CONE, ,123.98452772,2008
STRPRD,GUILFORD AVE, ,SHARROW,1,OPERATION ORANGE CONE, ,137.44486495000001,2008
STRPRD,GUILFORD AVE, ,SHARROW,1,OPERATION ORANGE CONE, ,137.63913944999999,2008
STRPRD,GUILFORD AVE,1000 BLK GUILFORD AVE,SHARROW,1,OPERATION ORANGE CONE, ,127.19605593,2008
STRPRD,GUILFORD AVE,1000 BLK GUILFORD AVE,SHARROW,1,OPERATION ORANGE CONE, ,239.55587782000001,2008
STRPRD,GUILFORD AVE,1100 BLK GUILFORD AVE,SHARROW,1,OPERATION ORANGE CONE, ,127.89922081,2008
STRPRD,GUILFORD AVE,1100 BLK GUILFORD AVE,SHARROW,1,OPERATION ORANGE CONE, ,128.97832019000001,2008
STRPRD,GUILFORD AVE,1100 BLK GUILFORD AVE,SHARROW,1,OPERATION ORANGE CONE, ,130.7722133,2008
STRPRD,GUILFORD AVE,1200 BLK GUILFORD AVE,SHARROW,1,OPERATION ORANGE CONE, ,111.83788262,2008
STRPRD,GUILFORD AVE,1200 BLK GUILFORD AVE,SHARROW,1,OPERATION ORANGE CONE, ,135.93911664000001,2008
STRPRD,GUILFORD AVE,1300 BLK GUILFORD AVE,BIKE BOULEVARD,2,GUILFORD AVE BIKE BLVD, ,55.74303819,0
STRPRD,GUILFORD AVE,1300 BLK GUILFORD AVE,BIKE BOULEVARD,2,GUILFORD AVE BIKE BLVD, ,125.8411174,0
STRPRD,GUILFORD AVE,1300 BLK GUILFORD AVE,SHARROW,1,OPERATION ORANGE CONE, ,117.40211579,2008
STRPRD,GUILFORD AVE,1300 BLK GUILFORD AVE,SHARROW,1,OPERATION ORANGE CONE, ,140.73579311,2008
STRPRD,GUILFORD AVE,1300 BLK GUILFORD AVE,SHARROW,1,OPERATION ORANGE CONE, ,279.29877155000003,2008
STRPRD,GUILFORD AVE,1400 BLK GUILFORD AVE,BIKE BOULEVARD,2,GUILFORD AVE BIKE BLVD, ,267.65357325000002,0
STRPRD,GUILFORD AVE,1500 BLK GUILFORD AVE,BIKE BOULEVARD,2,GUILFORD AVE BIKE BLVD, ,382.09587232000001,0
STRPRD,GUILFORD AVE,1600 BLK GUILFORD AVE,BIKE BOULEVARD,2,GUILFORD AVE BIKE BLVD, ,385.81761029,0
STRPRD,GUILFORD AVE,1700 BLK GUILFORD AVE,BIKE BOULEVARD,2,GUILFORD AVE BIKE BLVD, ,140.52597065,0
STRPRD,GUILFORD AVE,1700 BLK GUILFORD AVE,BIKE BOULEVARD,2,GUILFORD AVE BIKE BLVD, ,244.88164884,0
STRPRD,GUILFORD AVE,1800 BLK GUILFORD AVE,BIKE BOULEVARD,2,GUILFORD AVE BIKE BLVD, ,126.77080562,0
STRPRD,GUILFORD AVE,1800 BLK GUILFORD AVE,BIKE BOULEVARD,2,GUILFORD AVE BIKE BLVD, ,142.93157052999999,0
STRPRD,GUILFORD AVE,1800 BLK GUILFORD AVE,BIKE BOULEVARD,2,GUILFORD AVE BIKE BLVD, ,176.09255235000001,0
STRPRD,GUILFORD AVE,2000 BLK GUILFORD AVE,BIKE BOULEVARD,2,GUILFORD AVE BIKE BLVD, ,76.577261340000007,0
STRPRD,GUILFORD AVE,2000 BLK GUILFORD AVE,BIKE BOULEVARD,2,GUILFORD AVE BIKE BLVD, ,117.24223730999999,0
STRPRD,GUILFORD AVE,2000 BLK GUILFORD AVE,BIKE BOULEVARD,2,GUILFORD AVE BIKE BLVD, ,178.18475807999999,0
STRPRD,GUILFORD AVE,2100 BLK GUILFORD AVE,BIKE BOULEVARD,2,GUILFORD AVE BIKE BLVD, ,61.64810464,0
STRPRD,GUILFORD AVE,2100 BLK GUILFORD AVE,BIKE BOULEVARD,2,GUILFORD AVE BIKE BLVD, ,67.0266199,0
STRPRD,GUILFORD AVE,2100 BLK GUILFORD AVE,BIKE BOULEVARD,2,GUILFORD AVE BIKE BLVD, ,115.61805857,0
STRPRD,GUILFORD AVE,2100 BLK GUILFORD AVE,BIKE BOULEVARD,2,GUILFORD AVE BIKE BLVD, ,120.6368118,0
STRPRD,GUILFORD AVE,2200 BLK GUILFORD AVE,BIKE BOULEVARD,2,GUILFORD AVE BIKE BLVD, ,76.756203909999996,0
STRPRD,GUILFORD AVE,2200 BLK GUILFORD AVE,BIKE BOULEVARD,2,GUILFORD AVE BIKE BLVD, ,189.40354773000001,0
STRPRD,GUILFORD AVE,2300 BLK GUILFORD AVE,BIKE BOULEVARD,2,GUILFORD AVE BIKE BLVD, ,144.68195703999999,0
STRPRD,GUILFORD AVE,2300 BLK GUILFORD AVE,BIKE BOULEVARD,2,GUILFORD AVE BIKE BLVD, ,243.01122912,0
STRPRD,GUILFORD AVE,2400 BLK GUILFORD AVE,BIKE BOULEVARD,2,GUILFORD AVE BIKE BLVD, ,144.86911395999999,0
